Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
Abbeville (0500000US45001),ABB,5,1327,24295
Acadia (0500000US22001),ACA,4,1703,57576
Accomack (0500000US51001),ACC,1,1457,33413
Ada (0500000US16001),ADA,4,2742,494967
Adair (0500000US19001),ADA,3,1478,7496
Adair (0500000US21001),ADA,1,1067,18903
Adair (0500000US29001),ADA,0,1478,25314
Adair (0500000US40001),ADA,0,1495,19495
Adams (0500000US08001),ADA,0,3069,519572
Adams (0500000US16003),ADA,0,3551,4379
Adams (0500000US17001),ADA,1,2253,65737
Adams (0500000US18001),ADA,0,882,35809
Adams (0500000US19003),ADA,0,1102,3704
Adams (0500000US28001),ADA,2,1262,29538
Adams (0500000US31001),ADA,5,1462,31205
Adams (0500000US38001),ADA,3,2562,2200
Adams (0500000US39001),ADA,0,1518,27477
Adams (0500000US42001),ADA,2,1352,103852
Adams (0500000US53001),ADA,1,5003,20613
Adams (0500000US55001),ADA,3,1786,20654
Addison (0500000US50001),ADD,0,2095,37363
Aiken (0500000US45003),AIK,4,2800,168808
Aitkin (0500000US27001),AIT,1,5173,15697
Alachua (0500000US12001),ALA,2,2511,278468
Alamance (0500000US37001),ALA,0,1125,171415
Alameda (0500000US06001),ALA,1,1952,1682353
Alamosa (0500000US08003),ALA,5,1875,16376
Albany (0500000US36001),ALB,2,1379,314848
Albany (0500000US56001),ALB,3,11156,37066
Albemarle (0500000US51003),ALB,3,1886,112395
Alcona (0500000US26001),ALC,5,1805,10167
Alcorn (0500000US28003),ALC,3,1040,34740
Alexander (0500000US17003),ALE,2,646,5240
Alexander (0500000US37003),ALE,3,682,36444
Alexandria (0500000US51005),ALE,4,1169,15223
Alfalfa (0500000US40003),ALF,5,2284,5699
Alger (0500000US26003),ALG,1,2402,8842
Allamakee (0500000US19005),ALL,3,1702,14061
Allegan (0500000US26005),ALL,2,2181,120502
Allegany (0500000US24001),ALL,5,1127,68106
Allegany (0500000US36003),ALL,1,2679,46456
Alleghany (0500000US37005),ALL,0,614,10888
Alleghany (0500000US51007),ALL,3,931,13265
Allegheny (0500000US42003),ALL,0,1933,1250578
Allen (0500000US18003),ALL,5,1709,385410
Allen (0500000US20001),ALL,3,1311,12526
Allen (0500000US21003),ALL,2,914,20588
Allen (0500000US22003),ALL,1,1987,22750
Allen (0500000US39003),ALL,4,1055,102206
Allendale (0500000US45005),ALL,4,1067,8039
Alpena (0500000US26007),ALP,2,1527,28907
Alpine (0500000US06003),ALP,2,1915,1204
Amador (0500000US06005),AMA,4,1554,40474
Amelia (0500000US51009),AME,5,1235,31307
Amherst (0500000US51011),AMH,1,867,16119
Amite (0500000US28005),AMI,4,1896,12720
Anderson (0500000US20003),AND,1,1512,7836
Anderson (0500000US21005),AND,2,534,23852
Anderson (0500000US45007),AND,2,1961,203718
Anderson (0500000US47001),AND,2,911,77123
Anderson (0500000US48001),AND,0,2786,57922
Andrew (0500000US29003),AND,1,1125,18135
Andrews (0500000US48003),AND,4,3891,18610
Androscoggin (0500000US23001),AND,1,1288,111139
Angelina (0500000US48005),ANG,2,2243,86395
Anne Arundel (0500000US24003),ANN,5,1177,588261
Anoka (0500000US27003),ANO,4,1158,363887
Anson (0500000US37007),ANS,2,1380,22055
Antelope (0500000US31003),ANT,5,2224,6295
Antrim (0500000US26009),ANT,3,1360,23431
Apache (0500000US04001),APA,4,29045,66021
Appanoose (0500000US19007),APP,3,1337,12317
Appling (0500000US13001),APP,1,1326,18444
Appomattox (0500000US51013),APP,1,67,238643
Aransas (0500000US48007),ARA,2,752,23830
Arapahoe (0500000US08005),ARA,2,2084,655070
Archer (0500000US48009),ARC,5,2400,8560
Archuleta (0500000US08007),ARC,3,3508,13359
Arenac (0500000US26011),ARE,0,948,15002
Arkansas (0500000US05001),ARK,2,2671,17149
Arlington (0500000US51015),ARL,4,2520,77487
Armstrong (0500000US42005),ARM,5,1714,65558
Armstrong (0500000US48011),ARM,5,2367,1848
Aroostook (0500000US23003),ARO,5,17671,67105
Arthur (0500000US31005),ART,0,1861,434
Ascension (0500000US22005),ASC,3,776,126500
Ashe (0500000US37009),ASH,3,1099,26577
Ashland (0500000US39005),ASH,3,1110,52447
Ashland (0500000US55003),ASH,3,2656,16027
Ashley (0500000US05003),ASH,5,2433,19062
Ashtabula (0500000US39007),ASH,5,1833,97574
Asotin (0500000US53003),ASO,2,1665,22285
Assumption (0500000US22007),ASS,5,952,21039
Atascosa (0500000US48013),ATA,0,3163,48981
Atchison (0500000US20005),ATC,4,1127,16348
Atchison (0500000US29005),ATC,4,1416,5305
Athens (0500000US39009),ATH,1,1316,62431
Atkinson (0500000US13003),ATK,1,894,8286
Atlantic (0500000US34001),ATL,5,1572,274534
Atoka (0500000US40005),ATO,1,2564,14143
Attala (0500000US28007),ATT,1,1912,17889
Audrain (0500000US29007),AUD,3,1802,24962
Audubon (0500000US19009),AUD,5,1147,5674
Auglaize (0500000US39011),AUG,2,1039,46422
Augusta (0500000US51017),AUG,3,1388,4209
Aurora (0500000US46003),AUR,1,1848,2747
Austin (0500000US48015),AUS,2,1709,30167
Autauga (0500000US01001),AUT,2,1560,58805
Avery (0500000US37011),AVE,3,644,17806
Avoyelles (0500000US22009),AVO,1,2257,39693
Baca (0500000US08009),BAC,5,6625,3506
Bacon (0500000US13005),BAC,4,740,11140
Bailey (0500000US48017),BAI,2,2144,6904
Baker (0500000US12003),BAK,0,1532,28259
Baker (0500000US13007),BAK,0,888,2876
Baker (0500000US41001),BAK,3,7983,16668
Baldwin (0500000US01003),BAL,1,4312,231767
Baldwin (0500000US13009),BAL,2,687,43799
Ballard (0500000US21007),BAL,5,710,7728
Baltimore (0500000US24005),BAL,1,1604,854535
Baltimore (0500000US24009),BAL,0,623,92783
Bamberg (0500000US45009),BAM,0,1027,13311
Bandera (0500000US48019),BAN,0,2061,20851
Banks (0500000US13011),BAN,0,603,18035
Banner (0500000US31007),BAN,5,1929,674
Bannock (0500000US16005),BAN,4,2980,87018
Baraga (0500000US26013),BAR,2,2399,8158
Barber (0500000US20007),BAR,1,2944,4228
Barbour (0500000US01005),BAR,3,2340,25223
Barbour (0500000US54001),BAR,5,883,15465
Barnes (0500000US38003),BAR,5,3918,10853
Barnstable (0500000US25001),BAR,4,1103,228996
Barnwell (0500000US45011),BAR,2,1440,20589
Barren (0500000US21009),BAR,5,1296,44485
Barron (0500000US55005),BAR,2,2302,46711
Barrow (0500000US13013),BAR,3,425,83505
Barry (0500000US26015),BAR,3,1497,62423
Barry (0500000US29009),BAR,1,2051,34534
Bartholomew (0500000US18005),BAR,1,1063,82208
Barton (0500000US20009),BAR,3,2332,25493
Barton (0500000US29011),BAR,0,1545,11637
Bartow (0500000US13015),BAR,5,1218,108901
Bastrop (0500000US48021),BAS,3,2317,97216
Bates (0500000US29013),BAT,3,2212,16042
Bath (0500000US21011),BAT,1,740,12750
Bath (0500000US51019),BAT,0,2015,79462
Baxter (0500000US05005),BAX,1,1520,41627
Bay (0500000US12005),BAY,0,2291,175216
Bay (0500000US26017),BAY,3,1159,103856
Bayfield (0500000US55007),BAY,5,3883,16220
Baylor (0500000US48023),BAY,4,2333,3465
Beadle (0500000US46005),BEA,0,3276,19149
Bear Lake (0500000US16007),BEA,1,2727,6372
Beaufort (0500000US37013),BEA,3,2234,44652
Beaufort (0500000US45013),BEA,3,1826,187117
Beauregard (0500000US22011),BEA,2,3008,36549
Beaver (0500000US40007),BEA,2,4709,5049
Beaver (0500000US42007),BEA,4,1149,168215
Beaver (0500000US49001),BEA,4,6688,7072
Beaverhead (0500000US30001),BEA,3,14430,9371
Becker (0500000US27005),BEC,4,3746,35183
Beckham (0500000US40009),BEC,3,2338,22410
Bedford (0500000US42009),BED,4,2631,47577
Bedford (0500000US47003),BED,1,1231,50237
Bedford (0500000US51021),BED,5,929,6270
Bee (0500000US48025),BEE,5,2281,31047
Belknap (0500000US33001),BEL,2,1223,63705
Bell (0500000US21013),BEL,5,941,24097
Bell (0500000US48027),BEL,2,2824,370647
Belmont (0500000US39013),BEL,3,1398,66497
Beltrami (0500000US27007),BEL,5,7910,46228
Ben Hill (0500000US13017),BEN,2,656,17194
Benewah (0500000US16009),BEN,1,2038,9530
Bennett (0500000US46007),BEN,4,3083,3381
Bennington (0500000US50003),BEN,0,1746,37347
Benson (0500000US38005),BEN,5,3731,5964
Bent (0500000US08011),BEN,4,3990,5650
Benton (0500000US05007),BEN,2,2289,284333
Benton (0500000US18007),BEN,5,1052,8719
Benton (0500000US19011),BEN,3,1862,25575
Benton (0500000US27009),BEN,5,1071,41379
Benton (0500000US28009),BEN,2,1063,7646
Benton (0500000US29015),BEN,5,1946,19394
Benton (0500000US41003),BEN,2,1763,95184
Benton (0500000US47005),BEN,1,1132,15864
Benton (0500000US53005),BEN,5,4564,206873
Benzie (0500000US26019),BEN,4,902,17970
Bergen (0500000US34003),BER,3,636,955732
Berkeley (0500000US45015),BER,4,3188,229861
Berkeley (0500000US54003),BER,5,818,122076
Berks (0500000US42011),BER,0,2245,428849
Berkshire (0500000US25003),BER,3,2459,129026
Bernalillo (0500000US35001),BER,1,3023,676444
Berrien (0500000US13019),BER,3,1181,18160
Berrien (0500000US26021),BER,5,1507,154316
Bertie (0500000US37015),BER,4,1837,17934
Bexar (0500000US48029),BEX,3,3249,2009324
Bibb (0500000US01007),BIB,3,1614,22293
Bibb (0500000US13021),BIB,5,661,157346
Bienville (0500000US22013),BIE,2,2120,12981
Big Horn (0500000US30003),BIG,1,12986,13124
Big Horn (0500000US56003),BIG,2,8173,11521
Big Stone (0500000US27011),BIG,3,1368,5166
Billings (0500000US38007),BIL,1,2989,945
Bingham (0500000US16011),BIN,1,5496,47992
Black Hawk (0500000US19013),BLA,4,1484,131144
Blackford (0500000US18009),BLA,3,425,12112
Bladen (0500000US37017),BLA,3,2300,29606
Blaine (0500000US16013),BLA,2,6876,24272
Blaine (0500000US30005),BLA,4,10976,7044
Blaine (0500000US31009),BLA,5,1851,431
Blaine (0500000US40011),BLA,4,2430,8735
Blair (0500000US42013),BLA,2,1345,122822
Blanco (0500000US48031),BLA,4,1850,11374
Bland (0500000US51023),BLA,1,1407,33596
Bleckley (0500000US13023),BLE,0,567,12583
Bledsoe (0500000US47007),BLE,0,1046,14913
Blount (0500000US01009),BLO,4,1692,59134
Blount (0500000US47009),BLO,1,1466,135280
Blue Earth (0500000US27013),BLU,1,1989,69112
Boise (0500000US16015),BOI,2,4932,7610
Bolivar (0500000US28011),BOL,1,2362,30985
Bollinger (0500000US29017),BOL,5,1613,10567
Bon Homme (0500000US46009),BON,4,1498,7003
Bond (0500000US17005),BON,5,991,16725
Bonner (0500000US16017),BON,5,4961,47110
Bonneville (0500000US16019),BON,5,4924,123964
Boone (0500000US05009),BOO,4,1552,37373
Boone (0500000US17007),BOO,0,728,53448
Boone (0500000US18011),BOO,0,1095,70812
Boone (0500000US19015),BOO,4,1486,26715
Boone (0500000US21015),BOO,0,669,135968
Boone (0500000US29019),BOO,1,1794,183610
Boone (0500000US31011),BOO,1,1787,5379
Boone (0500000US54005),BOO,2,1325,21809
Borden (0500000US48033),BOR,0,2346,631
Bosque (0500000US48035),BOS,2,2594,18235
Bossier (0500000US22015),BOS,3,2250,128746
Botetourt (0500000US51025),BOT,0,1477,15849
Bottineau (0500000US38009),BOT,2,4398,6379
Boulder (0500000US08013),BOU,0,1921,330758
Boundary (0500000US16021),BOU,0,3311,12056
Bourbon (0500000US20011),BOU,2,1654,14360
Bourbon (0500000US21017),BOU,0,762,20252
Bowie (0500000US48037),BOW,0,2405,92893
Bowman (0500000US38011),BOW,2,3022,2993
Box Butte (0500000US31013),BOX,3,2793,10842
Box Elder (0500000US49003),BOX,1,17423,57666
Boyd (0500000US21019),BOY,3,421,48261
Boyd (0500000US31015),BOY,0,1418,1810
Boyle (0500000US21021),BOY,1,478,30614
Bracken (0500000US21023),BRA,2,539,8400
Bradford (0500000US12007),BRA,5,781,28303
Bradford (0500000US42015),BRA,1,3004,59967
Bradley (0500000US05011),BRA,2,1708,10545
Bradley (0500000US47011),BRA,5,846,108620
Branch (0500000US26023),BRA,1,1343,44862
Brantley (0500000US13025),BRA,4,1168,18021
Braxton (0500000US54007),BRA,1,1330,12447
Brazoria (0500000US48039),BRA,3,3780,372031
Brazos (0500000US48041),BRA,1,1540,233849
Breathitt (0500000US21025),BRE,3,1265,13718
Breckinridge (0500000US21027),BRE,1,1517,20432
Bremer (0500000US19017),BRE,1,1138,24988
Brevard (0500000US12009),BRE,1,3356,606612
Brewster (0500000US48043),BRE,1,16026,9546
Briscoe (0500000US48045),BRI,2,2333,1435
Bristol (0500000US25005),BRI,2,1513,579200
Bristol (0500000US44001),BRI,3,74,50793
Bristol (0500000US51027),BRI,3,1304,20355
Broadwater (0500000US30007),BRO,5,3212,6774
Bronx (0500000US36005),BRO,4,117,1472654
Brooke (0500000US54009),BRO,1,234,22559
Brookings (0500000US46011),BRO,4,2082,34375
Brooks (0500000US13027),BRO,5,1296,16301
Brooks (0500000US48047),BRO,2,2441,7076
Broome (0500000US36007),BRO,1,1853,198683
Broomfield (0500000US08014),BRO,3,80,74112
Broward (0500000US12011),BRO,4,3172,1944375
Brown (0500000US17009),BRO,2,803,6244
Brown (0500000US18013),BRO,4,817,15475
Brown (0500000US20013),BRO,3,1481,9508
Brown (0500000US27015),BRO,0,1608,25912
Brown (0500000US31017),BRO,4,3171,2903
Brown (0500000US39015),BRO,1,1277,43676
Brown (0500000US46013),BRO,0,4483,38301
Brown (0500000US48049),BRO,2,2474,38095
Brown (0500000US55009),BRO,0,1390,268740
Brule (0500000US46015),BRU,4,2196,5247
Brunswick (0500000US37019),BRU,0,2302,136693
Brunswick (0500000US51029),BRU,4,1501,16824
Bryan (0500000US13029),BRY,0,1199,44738
Bryan (0500000US40013),BRY,5,2443,46067
Buchanan (0500000US19019),BUC,1,1483,20565
Buchanan (0500000US29021),BUC,2,1077,84793
Buchanan (0500000US51031),BUC,4,1314,55696
Buckingham (0500000US51033),BUC,3,1390,30887
Bucks (0500000US42017),BUC,1,1607,646538
Buena Vista (0500000US19021),BUE,0,1504,20823
Buena Vista (0500000US51035),BUE,3,1228,29155
Buffalo (0500000US31019),BUF,1,2527,50084
Buffalo (0500000US46017),BUF,3,1264,1948
Buffalo (0500000US55011),BUF,5,1840,13317
Bullitt (0500000US21029),BUL,1,785,82217
Bulloch (0500000US13031),BUL,5,1779,81099
Bullock (0500000US01011),BUL,5,1620,10357
Buncombe (0500000US37021),BUN,2,1709,269452
Bureau (0500000US17011),BUR,3,2262,33244
Burke (0500000US13033),BUR,5,2171,24596
Burke (0500000US37023),BUR,4,1336,87570
Burke (0500000US38013),BUR,3,2924,2201
Burleigh (0500000US38015),BUR,2,4327,98458
Burleson (0500000US48051),BUR,5,1740,17642
Burlington (0500000US34005),BUR,3,2127,461860
Burnet (0500000US48053),BUR,3,2633,49130
Burnett (0500000US55013),BUR,5,2277,16526
Burt (0500000US31021),BUR,0,1290,6722
Butler (0500000US01013),BUT,2,2011,19051
Butler (0500000US19023),BUT,0,1506,14334
Butler (0500000US20015),BUT,2,3750,67380
Butler (0500000US21031),BUT,5,1117,12371
Butler (0500000US29023),BUT,5,1803,42130
Butler (0500000US31023),BUT,2,1530,8369
Butler (0500000US39017),BUT,5,1221,390357
Butler (0500000US42019),BUT,2,2064,193763
Butte (0500000US06007),BUT,0,4337,211632
Butte (0500000US16023),BUT,5,5797,2574
Butte (0500000US46019),BUT,4,5877,10243
Butts (0500000US13035),BUT,0,486,25434
Cabarrus (0500000US37025),CAB,0,941,225804
Cabell (0500000US54011),CAB,5,748,94350
Cache (0500000US49005),CAC,0,3050,133154
Caddo (0500000US22017),CAD,0,2430,237848
Caddo (0500000US40015),CAD,0,3343,26945
Calaveras (0500000US06009),CAL,0,2699,45292
Calcasieu (0500000US22019),CAL,1,2834,216785
Caldwell (0500000US21033),CAL,1,911,12649
Caldwell (0500000US22021),CAL,2,1417,9645
Caldwell (0500000US29025),CAL,5,1116,8815
Caldwell (0500000US37027),CAL,2,1225,80652
Caldwell (0500000US48055),CAL,1,1411,45883
Caledonia (0500000US50005),CAL,0,1708,30233
Calhoun (0500000US01015),CAL,4,1587,116441
Calhoun (0500000US05013),CAL,3,1637,4739
Calhoun (0500000US12013),CAL,3,1491,13648
Calhoun (0500000US13037),CAL,5,753,5573
Calhoun (0500000US17013),CAL,2,733,4437
Calhoun (0500000US19025),CAL,4,1482,9927
Calhoun (0500000US26025),CAL,5,1859,134310
Calhoun (0500000US28013),CAL,4,1522,13266
Calhoun (0500000US45017),CAL,4,1011,14119
Calhoun (0500000US48057),CAL,5,1933,20106
Calhoun (0500000US54013),CAL,3,732,6229
Callahan (0500000US48059),CAL,5,2333,13708
Callaway (0500000US29027),CAL,4,2196,44283
Calloway (0500000US21035),CAL,4,1062,37103
Calumet (0500000US55015),CAL,3,1029,52442
Calvert (0500000US24011),CAL,4,850,33293
Camas (0500000US16025),CAM,4,2801,1077
Cambria (0500000US42021),CAM,3,1799,133472
Camden (0500000US13039),CAM,3,1777,54768
Camden (0500000US29029),CAM,4,1821,42745
Camden (0500000US34007),CAM,4,585,523485
Camden (0500000US37029),CAM,5,628,10355
Cameron (0500000US22023),CAM,5,4248,5617
Cameron (0500000US42023),CAM,1,1032,4547
Cameron (0500000US48061),CAM,2,2595,421017
Camp (0500000US48063),CAM,0,525,12464
Campbell (0500000US21037),CAM,0,407,93076
Campbell (0500000US46021),CAM,2,1997,1377
Campbell (0500000US47013),CAM,0,1284,39272
Campbell (0500000US51036),CAM,1,526,6773
Campbell (0500000US56005),CAM,2,12449,47026
Canadian (0500000US40017),CAN,5,2337,154405
Candler (0500000US13043),CAN,3,651,10981
Cannon (0500000US47015),CAN,0,689,14506
Canyon (0500000US16027),CAN,5,1555,231105
